521407.8, 35.2961704, 136.2513894, 132.493, 1.866, 2.928, 6.38, -9.07, -0.15, 0.31
521408, 35.296182, 136.2513693, 132.514, 1.864, 2.927, 6.39, -9.08, -0.13, 0.33
521408.2, 35.2961933, 136.2513496, 132.528, 1.861, 2.922, 6.33, -8.99, -0.12, 0.34
521408.4, 35.2962046, 136.2513297, 132.509, 1.864, 2.927, 6.27, -9.04, -0.1, 0.37
521408.6, 35.296216, 136.25131, 132.518, 1.866, 2.929, 6.3, -8.99, -0.1, 0.37
521408.8, 35.2962272, 136.2512903, 132.514, 1.867, 2.933, 6.24, -8.95, -0.1, 0.36
521409, 35.2962382, 136.2512705, 132.518, 1.868, 2.94, 6.17, -8.91, -0.11, 0.36
521409.2, 35.2962493, 136.2512507, 132.525, 1.865, 2.943, 6.14, -9.01, -0.12, 0.35
521409.4, 35.2962605, 136.2512311, 132.517, 1.864, 2.948, 6.18, -8.97, -0.11, 0.35
521409.6, 35.2962714, 136.2512116, 132.503, 1.862, 2.948, 6.12, -8.92, -0.1, 0.34
521409.8, 35.2962821, 136.2511922, 132.531, 1.856, 2.941, 6.06, -8.86, -0.09, 0.33
521410, 35.2962931, 136.251173, 132.525, 1.852, 2.942, 6.08, -8.81, -0.1, 0.35
521410.2, 35.2963042, 136.2511533, 132.632, 1.845, 2.933, 6.13, -8.82, -0.12, 0.35
521410.4, 35.2963156, 136.2511342, 132.553, 1.838, 2.917, 6.26, -8.74, -0.09, 0.33
521410.6, 35.2963267, 136.2511145, 132.645, 1.831, 2.9, 6.25, -8.76, -0.09, 0.33
521410.8, 35.2963379, 136.251095, 132.625, 1.824, 2.882, 6.3, -8.7, -0.05, 0.32
521411, 35.2963494, 136.2510759, 132.535, 1.819, 2.867, 6.33, -8.73, 0.01, 0.35
521411.2, 35.2963613, 136.2510568, 132.475, 1.816, 2.861, 6.42, -8.73, 0.03, 0.36
521411.4, 35.2963729, 136.2510378, 132.441, 1.815, 2.866, 6.42, -8.69, 0.04, 0.37
521411.6, 35.2963847, 136.2510188, 132.43, 1.815, 2.87, 6.52, -8.61, 0.05, 0.36
521411.8, 35.2963963, 136.2509995, 132.388, 1.821, 2.879, 6.47, -8.74, 0.07, 0.46
521412, 35.2964081, 136.2509807, 132.322, 1.816, 2.874, 6.54, -8.64, 0.1, 0.34
521412.2, 35.2964201, 136.2509622, 132.292, 1.81, 2.858, 6.6, -8.52, 0.11, 0.35
521412.4, 35.2964322, 136.2509437, 132.265, 1.809, 2.855, 6.64, -8.55, 0.11, 0.36
